State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,temperature,humidity,wind_speed ,Rainfall,soil_type
Karnataka,HAVERI,2011,Kharif     ,Cotton(lint),104276,304176,25.21,63.81,3.24,800,laterite
Karnataka,HAVERI,2012,Kharif     ,Cotton(lint),64332,144873,25.62,61.62,3.06,800,laterite
Karnataka,HAVERI,2013,Kharif     ,Cotton(lint),96977,192919,25.32,64.19,3.17,800,laterite
Karnataka,HAVERI,2014,Kharif     ,Cotton(lint),105249,211727,25.29,65.5,2.96,800,laterite
Karnataka,KOPPAL,1998,Kharif     ,Cotton(lint),19182,18430,26.39,61.06,3.02,614,mixed red and black
Karnataka,KOPPAL,1999,Kharif     ,Cotton(lint),19037,14362,25.83,58.31,3.29,614,mixed red and black
Karnataka,KOPPAL,2000,Kharif     ,Cotton(lint),25417,20690,25.87,58.06,3.13,614,mixed red and black
Karnataka,KOPPAL,2001,Kharif     ,Cotton(lint),35991,38735,26.17,57.5,3.3,614,mixed red and black
Karnataka,KOPPAL,2002,Kharif     ,Cotton(lint),4684,4337,26.72,55.62,3.29,614,mixed red and black
Karnataka,KOPPAL,2003,Kharif     ,Cotton(lint),12569,5093,26.99,55.62,3.27,614,mixed red and black
Karnataka,KOPPAL,2004,Kharif     ,Cotton(lint),29156,26932,25.9,58.62,3.24,614,mixed red and black
Karnataka,KOPPAL,2005,Whole Year ,Cotton(lint),11560,4788,25.49,63.69,2.92,614,mixed red and black
Karnataka,KOPPAL,2006,Whole Year ,Cotton(lint),3779,1940,25.8,61.69,3.24,614,mixed red and black
Karnataka,KOPPAL,2007,Whole Year ,Cotton(lint),12819,9164,25.59,62.62,2.99,614,mixed red and black
Karnataka,KOPPAL,2008,Whole Year ,Cotton(lint),10878,15302,25.42,62.5,3.09,614,mixed red and black
Karnataka,KOPPAL,2009,Whole Year ,Cotton(lint),17514,7430,26.12,61.12,3.16,614,mixed red and black
Karnataka,KOPPAL,2010,Kharif     ,Cotton(lint),2575,5108,26.24,63.69,2.97,614,mixed red and black
Karnataka,KOPPAL,2011,Kharif     ,Cotton(lint),4252,10621,26.18,57.75,3.42,614,mixed red and black
Karnataka,KOPPAL,2012,Kharif     ,Cotton(lint),4919,15393,26.43,56.06,3.32,614,mixed red and black
Karnataka,KOPPAL,2013,Kharif     ,Cotton(lint),4447,12077,25.94,60.12,3.37,614,mixed red and black
Karnataka,KOPPAL,2014,Kharif     ,Cotton(lint),12128,36529,25.96,60.88,3.13,614,mixed red and black
Karnataka,MANDYA,1998,Kharif     ,Cotton(lint),44,65,24.61,70.94,2.45,699,red
Karnataka,MANDYA,1999,Kharif     ,Cotton(lint),109,121,23.78,69.56,2.59,699,red
Karnataka,MANDYA,2000,Kharif     ,Cotton(lint),21,32,24.09,68.25,2.69,699,red
Karnataka,MANDYA,2001,Kharif     ,Cotton(lint),1,2,24.27,68.69,2.66,699,red
Karnataka,MANDYA,2002,Kharif     ,Cotton(lint),1,2,24.83,65,2.72,699,red
Karnataka,MANDYA,2003,Kharif     ,Cotton(lint),2,5,25.09,65,2.65,699,red
Karnataka,MANDYA,2004,Kharif     ,Cotton(lint),5,5,23.97,69.19,2.59,699,red
Karnataka,MANDYA,2005,Whole Year ,Cotton(lint),5,15,24.22,71.19,2.44,699,red
Karnataka,MANDYA,2013,Kharif     ,Cotton(lint),4,12,24.47,68.06,2.69,699,red
Karnataka,MANDYA,2014,Kharif     ,Cotton(lint),5,14,24.58,67,2.57,699,red
Karnataka,MYSORE,1998,Kharif     ,Cotton(lint),59668,153042,24.61,70.94,2.45,837,red
Karnataka,MYSORE,1999,Kharif     ,Cotton(lint),63107,154105,23.78,69.56,2.59,837,red
Karnataka,MYSORE,2000,Kharif     ,Cotton(lint),64715,130909,24.09,68.25,2.69,837,red
Karnataka,MYSORE,2001,Kharif     ,Cotton(lint),55918,76555,24.27,68.69,2.66,837,red
Karnataka,MYSORE,2002,Kharif     ,Cotton(lint),36105,31900,24.83,65,2.72,837,red
Karnataka,MYSORE,2003,Kharif     ,Cotton(lint),42809,33251,25.09,65,2.65,837,red
Karnataka,MYSORE,2004,Kharif     ,Cotton(lint),72962,83989,23.97,69.19,2.59,837,red
Karnataka,MYSORE,2005,Whole Year ,Cotton(lint),46606,78651,24.22,71.19,2.44,837,red
Karnataka,MYSORE,2006,Whole Year ,Cotton(lint),55070,50468,24.08,70.12,2.72,837,red
Karnataka,MYSORE,2007,Whole Year ,Cotton(lint),52439,35750,24.03,69.81,2.45,837,red
Karnataka,MYSORE,2008,Whole Year ,Cotton(lint),43629,34863,23.51,72.62,2.46,837,red
Karnataka,MYSORE,2009,Whole Year ,Cotton(lint),41255,54175,24.38,68.19,2.66,837,red
Karnataka,MYSORE,2010,Kharif     ,Cotton(lint),38897,62164,24.43,71.31,2.39,837,red
Karnataka,MYSORE,2011,Kharif     ,Cotton(lint),44335,100051,24.12,68,2.68,837,red
Karnataka,MYSORE,2012,Kharif     ,Cotton(lint),44424,50145,24.96,63.62,2.72,837,red
Karnataka,MYSORE,2013,Kharif     ,Cotton(lint),46165,136724,24.47,68.06,2.69,837,red
Karnataka,MYSORE,2014,Kharif     ,Cotton(lint),48174,85874,24.58,67,2.57,837,red
Karnataka,RAICHUR,1998,Kharif     ,Cotton(lint),49208,58421,27.37,61.44,2.63,654,black
Karnataka,RAICHUR,1999,Kharif     ,Cotton(lint),34301,35606,27.22,55.62,2.99,654,black
Karnataka,RAICHUR,2000,Kharif     ,Cotton(lint),36981,43909,26.93,58.56,2.77,654,black
Karnataka,RAICHUR,2001,Kharif     ,Cotton(lint),44627,41939,27.31,57.06,2.98,654,black
Karnataka,RAICHUR,2002,Kharif     ,Cotton(lint),31605,21270,27.58,57.12,2.94,654,black
Karnataka,RAICHUR,2003,Kharif     ,Cotton(lint),31965,30941,27.98,55.81,2.94,654,black
Karnataka,RAICHUR,2004,Kharif     ,Cotton(lint),35250,32681,26.89,59.25,2.93,654,black
Karnataka,RAICHUR,2005,Whole Year ,Cotton(lint),22061,31534,26.4,64.62,2.62,654,black
Karnataka,RAICHUR,2006,Whole Year ,Cotton(lint),12783,24291,26.82,61.81,2.85,654,black
Karnataka,RAICHUR,2007,Whole Year ,Cotton(lint),22259,51779,26.72,61.5,2.77,654,black
Karnataka,RAICHUR,2008,Whole Year ,Cotton(lint),26561,73442,26.7,61,2.8,654,black
Karnataka,RAICHUR,2009,Whole Year ,Cotton(lint),22101,53381,27.55,58.25,2.91,654,black
Karnataka,RAICHUR,2010,Kharif     ,Cotton(lint),27086,55465,27.58,61.25,2.77,654,black
Karnataka,RAICHUR,2011,Kharif     ,Cotton(lint),38467,69268,27.72,54.56,3.1,654,black
Karnataka,RAICHUR,2012,Kharif     ,Cotton(lint),53170,174109,27.74,54.44,3,654,black
Karnataka,RAICHUR,2013,Kharif     ,Cotton(lint),55755,165126,27.05,60.12,3.11,654,black
Karnataka,RAICHUR,2014,Kharif     ,Cotton(lint),104970,302671,27.1,59.38,2.84,2325,black
Karnataka,SHIMOGA,1998,Kharif     ,Cotton(lint),18011,42405,23.97,76.31,2.45,2325,alluvial
Karnataka,SHIMOGA,1999,Kharif     ,Cotton(lint),15072,27147,23.09,75.75,2.55,2325,alluvial
Karnataka,SHIMOGA,2000,Kharif     ,Cotton(lint),9050,13958,23.19,74.88,2.58,2325,alluvial
Karnataka,SHIMOGA,2001,Kharif     ,Cotton(lint),11760,13537,23.46,74.5,2.59,2325,alluvial
Karnataka,SHIMOGA,2002,Kharif     ,Cotton(lint),7472,11023,23.92,72.44,2.55,2325,alluvial
Karnataka,SHIMOGA,2003,Kharif     ,Cotton(lint),4809,7901,24.32,71.69,2.49,2325,alluvial
Karnataka,SHIMOGA,2004,Kharif     ,Cotton(lint),6223,12067,23.48,73.38,2.57,2325,alluvial
Karnataka,SHIMOGA,2005,Whole Year ,Cotton(lint),6662,11764,23.75,75.44,2.45,2325,alluvial
Karnataka,SHIMOGA,2006,Whole Year ,Cotton(lint),9495,18836,23.39,75.75,2.7,2325,alluvial
Karnataka,SHIMOGA,2007,Whole Year ,Cotton(lint),4063,8923,23.3,76.44,2.45,2325,alluvial
Karnataka,SHIMOGA,2008,Whole Year ,Cotton(lint),3924,8596,23.05,76.25,2.44,2325,alluvial
Karnataka,SHIMOGA,2009,Whole Year ,Cotton(lint),1680,2460,23.87,74.75,2.54,2325,alluvial
Karnataka,SHIMOGA,2010,Kharif     ,Cotton(lint),1479,2942,23.58,79.62,2.3,2325,alluvial
Karnataka,SHIMOGA,2011,Kharif     ,Cotton(lint),1546,4786,22.98,76.31,2.62,2325,alluvial
Karnataka,SHIMOGA,2012,Kharif     ,Cotton(lint),986,2265,23.73,72.88,2.51,2325,alluvial
Karnataka,SHIMOGA,2013,Kharif     ,Cotton(lint),738,1905,23.5,75.06,2.62,2325,alluvial
Karnataka,SHIMOGA,2014,Kharif     ,Cotton(lint),849,2111,23.62,75.25,2.42,2325,alluvial
Karnataka,TUMKUR,1998,Kharif     ,Cotton(lint),1343,2020,24.58,67.81,2.68,669,red
Karnataka,TUMKUR,1999,Kharif     ,Cotton(lint),548,920,23.69,66.31,2.97,669,red
Karnataka,TUMKUR,2000,Kharif     ,Cotton(lint),695,1493,23.88,65.69,2.96,669,red
Karnataka,TUMKUR,2001,Kharif     ,Cotton(lint),973,1809,24.1,65.69,3.04,669,red
Karnataka,TUMKUR,2002,Kharif     ,Cotton(lint),856,1576,24.72,62.06,3.14,669,red
Karnataka,TUMKUR,2003,Kharif     ,Cotton(lint),312,698,25.12,61.19,3.01,669,red
Karnataka,TUMKUR,2004,Kharif     ,Cotton(lint),786,1186,23.87,66.06,2.96,669,red
Karnataka,TUMKUR,2005,Whole Year ,Cotton(lint),812,1609,23.98,69.31,2.69,669,red
Karnataka,TUMKUR,2006,Whole Year ,Cotton(lint),926,1761,24.04,66.56,3.04,669,red
Karnataka,TUMKUR,2007,Whole Year ,Cotton(lint),1046,2848,23.78,67.88,2.77,669,red
Karnataka,TUMKUR,2008,Whole Year ,Cotton(lint),668,2529,23.45,69.44,2.77,669,red
Karnataka,TUMKUR,2009,Whole Year ,Cotton(lint),852,2114,24.17,66.56,2.99,669,red
Karnataka,TUMKUR,2010,Kharif     ,Cotton(lint),867,2659,24.23,69.88,2.69,669,red
Karnataka,TUMKUR,2011,Kharif     ,Cotton(lint),1428,4046,23.93,65.19,3.07,669,red
Karnataka,TUMKUR,2012,Kharif     ,Cotton(lint),1379,3167,24.6,61.75,3.09,669,red
Karnataka,TUMKUR,2013,Kharif     ,Cotton(lint),753,1675,24.1,66.62,3.01,669,red
Karnataka,TUMKUR,2014,Kharif     ,Cotton(lint),1742,4507,24.26,65.19,2.88,669,red
Karnataka,UTTAR KANNAD,1998,Kharif     ,Cotton(lint),6286,14823,25.38,77.88,0.49,2936,laterite
Karnataka,UTTAR KANNAD,1999,Kharif     ,Cotton(lint),6119,7351,24.87,77.62,0.49,2936,laterite
Karnataka,UTTAR KANNAD,2000,Kharif     ,Cotton(lint),5888,12536,24.89,76.88,0.49,2936,laterite
Karnataka,UTTAR KANNAD,2001,Kharif     ,Cotton(lint),5792,10033,25.19,75.56,0.5,2936,laterite
Karnataka,UTTAR KANNAD,2002,Kharif     ,Cotton(lint),5971,8308,25.59,75.44,0.49,2936,laterite
Karnataka,UTTAR KANNAD,2003,Kharif     ,Cotton(lint),6247,14522,25.9,74.5,0.48,2936,laterite
Karnataka,UTTAR KANNAD,2004,Kharif     ,Cotton(lint),7245,10162,25.29,75.25,0.49,2936,laterite
Karnataka,UTTAR KANNAD,2005,Whole Year ,Cotton(lint),8176,5939,25.23,77.19,0.48,2936,laterite
Karnataka,UTTAR KANNAD,2006,Whole Year ,Cotton(lint),8335,4285,25.08,77.81,0.5,2936,laterite
Karnataka,UTTAR KANNAD,2007,Whole Year ,Cotton(lint),5596,5504,25.04,79.31,0.49,2936,laterite
Karnataka,UTTAR KANNAD,2008,Whole Year ,Cotton(lint),3445,6391,24.84,78.31,0.48,2936,laterite
Karnataka,UTTAR KANNAD,2009,Whole Year ,Cotton(lint),2783,5287,25.57,77.62,0.48,2936,laterite
Karnataka,UTTAR KANNAD,2010,Kharif     ,Cotton(lint),2986,8226,25.41,80.62,0.47,2936,laterite
Karnataka,UTTAR KANNAD,2011,Kharif     ,Cotton(lint),3208,3298,24.84,78.62,0.52,2936,laterite
Karnataka,UTTAR KANNAD,2012,Kharif     ,Cotton(lint),2597,5964,25.23,76.44,0.48,2936,laterite
Karnataka,UTTAR KANNAD,2013,Kharif     ,Cotton(lint),1351,2763,25.09,77.38,0.51,2936,laterite
Karnataka,UTTAR KANNAD,2014,Kharif     ,Cotton(lint),1412,2612,25.38,77.38,0.48,2936,laterite
Karnataka,YADGIR,2010,Kharif     ,Cotton(lint),33316,87054,27.48,58.75,2.66,719,mixed red and black
Karnataka,YADGIR,2011,Kharif     ,Cotton(lint),61892,109239,27.44,51.62,2.98,719,mixed red and black
Karnataka,YADGIR,2012,Kharif     ,Cotton(lint),59706,183167,27.68,50.19,2.88,719,mixed red and black
Karnataka,YADGIR,2013,Kharif     ,Cotton(lint),80504,381928,26.93,57.5,2.96,719,mixed red and black
Karnataka,YADGIR,2014,Kharif     ,Cotton(lint),103866,362752,27.08,56,2.73,719,mixed red and black
Maharashtra,BEED,1997,Whole Year ,Cotton(lint),829,47600,25.98,53.5,2.73,685,black
Maharashtra,BEED,1998,Kharif     ,Cotton(lint),110300,91400,25.72,58.38,2.64,685,black
Maharashtra,BEED,1999,Kharif     ,Cotton(lint),111200,87200,25.56,52.12,2.8,685,black
Maharashtra,BEED,2000,Kharif     ,Cotton(lint),82900,68900,25.76,48.06,2.7,685,black
Maharashtra,BEED,2001,Kharif     ,Cotton(lint),108000,79800,25.83,51.62,2.78,685,black
Maharashtra,BEED,2002,Kharif     ,Cotton(lint),78800,55700,26.52,47.81,2.8,685,black
Maharashtra,BEED,2003,Kharif     ,Cotton(lint),94900,59700,26.69,49.44,2.84,685,black
Maharashtra,BEED,2004,Whole Year ,Cotton(lint),101500,116600,25.79,53.19,2.73,685,black
Maharashtra,BEED,2005,Kharif     ,Cotton(lint),138600,161400,25.31,55.81,2.72,685,black
Maharashtra,BEED,2006,Kharif     ,Cotton(lint),155400,211400,25.41,58.25,2.64,685,black
Maharashtra,BEED,2007,Kharif     ,Cotton(lint),1882,2888,25.78,54.5,2.61,685,black
Maharashtra,BEED,2008,Kharif     ,Cotton(lint),205200,208400,25.79,52.81,2.7,685,black
Maharashtra,BEED,2009,Kharif     ,Cotton(lint),222800,299600,26.27,53.25,2.69,685,black
Maharashtra,BEED,2010,Kharif     ,Cotton(lint),276800,422200,26.06,59.06,2.58,685,black
Maharashtra,BEED,2011,Kharif     ,Cotton(lint),329000,418900,25.71,53.81,2.71,685,black
Maharashtra,BEED,2012,Kharif     ,Cotton(lint),329000,341000,26.25,49.19,2.83,685,black
Maharashtra,BEED,2013,Kharif     ,Cotton(lint),338600,546400,25.73,56.81,2.87,685,black
Maharashtra,BEED,2014,Kharif     ,Cotton(lint),373300,167600,26.05,54.25,2.69,685,black
Maharashtra,GADCHIROLI,2002,Kharif     ,Cotton(lint),400,400,27.51,54,1.79,1000,black
Maharashtra,GADCHIROLI,2003,Kharif     ,Cotton(lint),100,100,27.23,59.38,1.76,1000,black
Maharashtra,GADCHIROLI,2004,Whole Year ,Cotton(lint),100,100,26.8,59.56,1.72,1000,black
Maharashtra,GADCHIROLI,2005,Kharif     ,Cotton(lint),100,100,26.76,60.38,1.63,1000,black
Maharashtra,GADCHIROLI,2006,Kharif     ,Cotton(lint),200,300,26.8,61.25,1.62,1000,black
Maharashtra,GADCHIROLI,2007,Kharif     ,Cotton(lint),5,9,27.02,58.25,1.64,1000,black
Maharashtra,GADCHIROLI,2008,Kharif     ,Cotton(lint),600,800,26.63,59.19,1.6,1000,black
Maharashtra,GADCHIROLI,2009,Kharif     ,Cotton(lint),2600,3500,27.76,55.31,1.59,1000,black
Maharashtra,GADCHIROLI,2010,Kharif     ,Cotton(lint),2800,4300,27.65,59.38,1.64,1000,black
Maharashtra,GADCHIROLI,2011,Kharif     ,Cotton(lint),4200,7000,26.72,59.62,1.59,1000,black
Maharashtra,GADCHIROLI,2012,Kharif     ,Cotton(lint),5100,9900,27.08,57.25,1.69,1000,black
Maharashtra,GADCHIROLI,2013,Kharif     ,Cotton(lint),5300,8100,26.64,63.44,1.73,1000,black
Maharashtra,GADCHIROLI,2014,Kharif     ,Cotton(lint),4200,7600,26.88,60.25,1.7,1000,black
Maharashtra,HINGOLI,1999,Kharif     ,Cotton(lint),113500,97100,25.9,54.44,2.52,900,black
Maharashtra,HINGOLI,2000,Kharif     ,Cotton(lint),104300,52500,26.44,47.19,2.44,900,black
Maharashtra,HINGOLI,2001,Kharif     ,Cotton(lint),93500,97400,26.48,51.81,2.44,900,black
Maharashtra,HINGOLI,2002,Kharif     ,Cotton(lint),83200,86800,27.1,48.31,2.57,900,black
Maharashtra,HINGOLI,2003,Kharif     ,Cotton(lint),72500,111900,27.03,51.81,2.6,900,black
Maharashtra,HINGOLI,2004,Whole Year ,Cotton(lint),71300,65700,26.65,51.88,2.47,900,black
Maharashtra,HINGOLI,2005,Kharif     ,Cotton(lint),54300,72200,26.13,55.38,2.48,900,black
Maharashtra,HINGOLI,2006,Kharif     ,Cotton(lint),61900,128900,26,59.06,2.34,900,black
Maharashtra,HINGOLI,2007,Kharif     ,Cotton(lint),749,2711,26.43,53.94,2.35,900,black
Maharashtra,HINGOLI,2008,Kharif     ,Cotton(lint),105700,185300,26.48,52.25,2.41,900,black
Maharashtra,HINGOLI,2009,Kharif     ,Cotton(lint),97000,157900,27.14,51.75,2.45,900,black
Maharashtra,HINGOLI,2010,Kharif     ,Cotton(lint),81900,133300,26.81,58.25,2.39,900,black
Maharashtra,HINGOLI,2011,Kharif     ,Cotton(lint),89600,143400,26.33,54.25,2.41,900,black
Maharashtra,HINGOLI,2012,Kharif     ,Cotton(lint),100900,242100,26.71,50.81,2.55,900,black
Maharashtra,HINGOLI,2013,Kharif     ,Cotton(lint),96000,192400,26.26,58.31,2.59,900,black
Maharashtra,HINGOLI,2014,Kharif     ,Cotton(lint),94700,85400,26.83,53.06,2.45,900,black
Maharashtra,KOLHAPUR,1997,Whole Year ,Cotton(lint),1,100,24.58,66.88,2.9,1137,black
Maharashtra,KOLHAPUR,1998,Kharif     ,Cotton(lint),100,100,24.61,68.38,2.98,1137,black
Maharashtra,KOLHAPUR,1999,Kharif     ,Cotton(lint),100,100,24.38,64.56,3.06,1137,black
Maharashtra,KOLHAPUR,2000,Kharif     ,Cotton(lint),100,100,24.44,63.94,3.01,1137,black
Maharashtra,KOLHAPUR,2001,Kharif     ,Cotton(lint),100,100,24.64,63.69,3.21,1137,black
Maharashtra,KOLHAPUR,2002,Kharif     ,Cotton(lint),100,100,25.23,62.25,3.03,1137,black
Maharashtra,KOLHAPUR,2003,Kharif     ,Cotton(lint),100,100,25.56,61.19,3,1137,black
Maharashtra,KOLHAPUR,2004,Whole Year ,Cotton(lint),100,100,24.73,63.75,3.09,1137,black
Maharashtra,KOLHAPUR,2005,Kharif     ,Cotton(lint),100,100,24.44,66.31,3.02,1137,black
Maharashtra,KOLHAPUR,2006,Kharif     ,Cotton(lint),100,200,24.41,67.44,3.16,1137,black
Maharashtra,KOLHAPUR,2007,Kharif     ,Cotton(lint),1,1,24.69,66.62,2.97,1137,black
Maharashtra,KOLHAPUR,2008,Kharif     ,Cotton(lint),100,200,24.4,65.69,3.02,1137,black
Maharashtra,KOLHAPUR,2009,Kharif     ,Cotton(lint),100,100,25.13,65.31,3,1137,black
Maharashtra,KOLHAPUR,2010,Kharif     ,Cotton(lint),100,200,25.05,69.31,2.92,1137,black
Maharashtra,NAGPUR,1997,Whole Year ,Cotton(lint),524,25400,26.53,55.12,2.34,1242,black
Maharashtra,NAGPUR,1998,Kharif     ,Cotton(lint),56500,69900,26.58,58.62,2.22,1242,black
Maharashtra,NAGPUR,1999,Kharif     ,Cotton(lint),63400,103700,26.36,54.19,2.33,1242,black
Maharashtra,NAGPUR,2000,Kharif     ,Cotton(lint),71100,63100,26.73,46.31,2.25,1242,black
Maharashtra,NAGPUR,2001,Kharif     ,Cotton(lint),80100,76700,26.6,53,2.19,1242,black
Maharashtra,NAGPUR,2002,Kharif     ,Cotton(lint),73400,71200,27.28,48.94,2.41,1242,black
Maharashtra,NAGPUR,2003,Kharif     ,Cotton(lint),74300,115400,26.74,56.19,2.31,1242,black
Maharashtra,NAGPUR,2004,Whole Year ,Cotton(lint),75300,104300,26.9,52.5,2.24,1242,black
Maharashtra,NAGPUR,2005,Kharif     ,Cotton(lint),73300,98800,26.44,55,2.27,1242,black
Maharashtra,NAGPUR,2006,Kharif     ,Cotton(lint),67500,84000,26.56,57.88,2.15,1242,black
Maharashtra,NAGPUR,2007,Kharif     ,Cotton(lint),631,1066,26.72,53.69,2.16,1242,black
Maharashtra,NAGPUR,2008,Kharif     ,Cotton(lint),44300,63500,26.54,52.81,2.16,1242,black
Maharashtra,NAGPUR,2009,Kharif     ,Cotton(lint),63600,89000,27.51,51.5,2.2,1242,black
Maharashtra,NAGPUR,2010,Kharif     ,Cotton(lint),80800,126000,27.26,56.44,2.16,1242,black
Maharashtra,NAGPUR,2011,Kharif     ,Cotton(lint),102100,141800,26.29,56.25,2.08,1242,black
Maharashtra,NAGPUR,2012,Kharif     ,Cotton(lint),89400,176700,26.61,53.38,2.34,1242,black
Maharashtra,NAGPUR,2013,Kharif     ,Cotton(lint),92400,150400,26.27,59.69,2.3,1242,black
Maharashtra,NAGPUR,2014,Kharif     ,Cotton(lint),111300,150200,26.85,54.88,2.3,915,black
Maharashtra,NANDED,1997,Whole Year ,Cotton(lint),2752,85000,26.69,55.94,2.38,915,black
Maharashtra,NANDED,1998,Kharif     ,Cotton(lint),278100,208600,27.01,57.88,2.33,915,black
Maharashtra,NANDED,1999,Kharif     ,Cotton(lint),274300,176900,26.26,54.31,2.44,915,black
Maharashtra,NANDED,2000,Kharif     ,Cotton(lint),270000,83400,26.69,48.69,2.36,915,black
Maharashtra,NANDED,2001,Kharif     ,Cotton(lint),245700,165100,26.72,53,2.41,915,black
Maharashtra,NANDED,2002,Kharif     ,Cotton(lint),214600,126100,27.35,49.69,2.49,915,black
Maharashtra,NANDED,2003,Kharif     ,Cotton(lint),215500,202900,27.23,53.69,2.5,915,black
Maharashtra,NANDED,2004,Whole Year ,Cotton(lint),233200,194900,26.82,53.19,2.46,915,black
Maharashtra,NANDED,2005,Kharif     ,Cotton(lint),227800,129200,26.33,57.38,2.39,915,black
Maharashtra,NANDED,2006,Kharif     ,Cotton(lint),215700,129400,26.15,60.56,2.3,915,black
Maharashtra,NANDED,2007,Kharif     ,Cotton(lint),2078,2730,26.7,54.81,2.28,915,black
Maharashtra,NANDED,2008,Kharif     ,Cotton(lint),269300,191300,26.43,55.25,2.3,915,black
Maharashtra,NANDED,2009,Kharif     ,Cotton(lint),257400,197200,27.44,52.06,2.37,915,black
Maharashtra,NANDED,2010,Kharif     ,Cotton(lint),302100,462200,27.15,58.38,2.32,915,black
Maharashtra,NANDED,2011,Kharif     ,Cotton(lint),326600,520900,26.65,54.44,2.42,915,black
Maharashtra,NANDED,2012,Kharif     ,Cotton(lint),326600,527200,27.12,50.75,2.48,915,black
Maharashtra,NANDED,2013,Kharif     ,Cotton(lint),321100,360900,26.55,59.44,2.5,915,black
Maharashtra,NANDED,2014,Kharif     ,Cotton(lint),342300,176800,27.13,53.25,2.38,915,black
Rajasthan,AJMER,1997,Kharif     ,Cotton(lint),16000,31176,24.4,45.5,3.56,559,Red and Alluvial
Rajasthan,AJMER,1998,Kharif     ,Cotton(lint),15031,2145,25.72,40,3.41,559,Red and Alluvial
Rajasthan,AJMER,1999,Kharif     ,Cotton(lint),14384,1932,26.58,32.19,3.72,559,Red and Alluvial
Rajasthan,AJMER,2000,Kharif     ,Cotton(lint),8155,12341,26.31,31.19,3.78,559,Red and Alluvial
Rajasthan,AJMER,2001,Kharif     ,Cotton(lint),11586,21106,25.73,35.75,3.44,559,Red and Alluvial
Rajasthan,AJMER,2002,Kharif     ,Cotton(lint),9175,4482,27.08,29.19,3.7,559,Red and Alluvial
Rajasthan,AJMER,2003,Kharif     ,Cotton(lint),6139,8970,25.58,39.06,3.54,559,Red and Alluvial
Rajasthan,AJMER,2004,Kharif     ,Cotton(lint),12327,24170,26.06,39.06,3.53,559,Red and Alluvial
Rajasthan,AJMER,2005,Kharif     ,Cotton(lint),10406,10488,25.58,37.5,3.47,559,Red and Alluvial
Rajasthan,AJMER,2006,Kharif     ,Cotton(lint),5612,2028,26.41,39.38,3.51,559,Red and Alluvial
Rajasthan,AJMER,2007,Kharif     ,Cotton(lint),5133,2163,25.95,39.31,3.45,559,Red and Alluvial
Rajasthan,AJMER,2008,Kharif     ,Cotton(lint),6328,1861,25.44,40.88,3.42,559,Red and Alluvial
Rajasthan,AJMER,2009,Kharif     ,Cotton(lint),6450,764,26.57,37,3.49,559,Red and Alluvial
Rajasthan,AJMER,2010,Kharif     ,Cotton(lint),3281,967,25.94,45.12,3.32,559,Red and Alluvial
Rajasthan,ALWAR,1997,Kharif     ,Cotton(lint),10400,11764,25.53,41.62,3.07,725,alluvial
Rajasthan,ALWAR,1998,Kharif     ,Cotton(lint),15128,3419,25.88,43.88,3.05,725,alluvial
Rajasthan,ALWAR,1999,Kharif     ,Cotton(lint),14519,3373,27.34,32.44,3.27,725,alluvial
Rajasthan,ALWAR,2000,Kharif     ,Cotton(lint),9840,17247,26.92,31.94,3.24,725,alluvial
Rajasthan,ALWAR,2001,Kharif     ,Cotton(lint),15696,15482,26.82,34,3.05,725,alluvial
Rajasthan,ALWAR,2002,Kharif     ,Cotton(lint),13865,23382,27.48,33.12,3.07,725,alluvial
Rajasthan,ALWAR,2003,Kharif     ,Cotton(lint),19364,40135,25.88,43.31,2.74,725,alluvial
Rajasthan,ALWAR,2004,Kharif     ,Cotton(lint),29522,54700,26.71,40.62,3.09,725,alluvial
Rajasthan,ALWAR,2005,Kharif     ,Cotton(lint),19243,30111,26.08,40.25,3.12,725,alluvial
Rajasthan,ALWAR,2006,Kharif     ,Cotton(lint),7230,3034,26.96,39.5,3.22,725,alluvial
Rajasthan,ALWAR,2007,Kharif     ,Cotton(lint),2973,1073,26.43,40.62,3.09,725,alluvial
Rajasthan,ALWAR,2008,Kharif     ,Cotton(lint),2372,949,25.84,43.88,2.85,725,alluvial
Rajasthan,ALWAR,2009,Kharif     ,Cotton(lint),4326,1686,26.99,39.06,2.97,725,alluvial
Rajasthan,ALWAR,2010,Kharif     ,Cotton(lint),3677,1540,26.51,45.69,2.81,725,alluvial
Rajasthan,BANSWARA,1997,Kharif     ,Cotton(lint),8300,15882,25.52,53.88,3.66,938,laterite
Rajasthan,BANSWARA,1998,Kharif     ,Cotton(lint),7992,1425,26.59,48.94,3.55,938,laterite
Rajasthan,BANSWARA,1999,Kharif     ,Cotton(lint),8821,2179,26.59,45,3.83,938,laterite
Rajasthan,BANSWARA,2000,Kharif     ,Cotton(lint),10868,8864,26.82,39.62,3.81,938,laterite
Rajasthan,BANSWARA,2001,Kharif     ,Cotton(lint),11969,10488,26.77,41.38,3.73,938,laterite
Rajasthan,BANSWARA,2002,Kharif     ,Cotton(lint),11968,4576,27.16,40.5,3.88,938,laterite
Rajasthan,BANSWARA,2003,Kharif     ,Cotton(lint),12391,36929,26.33,50.12,3.75,938,laterite
Rajasthan,BANSWARA,2004,Kharif     ,Cotton(lint),15656,25141,26.71,47.44,3.62,938,laterite
Rajasthan,BANSWARA,2005,Kharif     ,Cotton(lint),14147,31705,26.09,46.88,3.55,938,laterite
